1.8695623777817466E-7,3.4675324945936956E-8,0
4.039355444309898E-7,9.882635059550036E-8,0
6.75978361124562E-7,1.946707635432407E-7,0
9.953946054063925E-7,3.154597009839844E-7,0
1.3341560092428285E-6,4.780753606179364E-7,0
1.779701681957828E-6,6.695529893322388E-7,0
2.2252370472217995E-6,8.942404724991986E-7,0
2.7124530217507414E-6,1.1370573158653582E-6,0
3.2592000852673205E-6,1.4047058878616683E-6,0
3.869658548689529E-6,1.7206443597573808E-6,0
4.628992840532368E-6,2.0861412776942133E-6,0
5.406210821437979E-6,2.4982692156099087E-6,0
6.304138352868009E-6,2.9503617904092806E-6,0
7.05499487498383E-6,3.3783544058684402E-6,0
7.974343727564856E-6,3.876548678625513E-6,0
8.75369358879998E-6,4.3689268557943E-6,0
9.707158159092709E-6,4.922242760133173E-6,1.373273611736375E-7
1.0722390216476953E-5,5.507934767904911E-6,2.9347931933287026E-7
1.1783157292109293E-5,6.127408859846069E-6,4.7166042758284484E-7
1.2997230744583565E-5,6.783260376308772E-6,5.692900080339778E-7
1.4152859431036685E-5,7.476933150183962E-6,8.010068693312389E-7
1.5427241139228922E-5,8.223806891464986E-6,1.0203726437010498E-6
1.659925078067135E-5,8.956622719808506E-6,1.3139946589456593E-6
1.7778766632105537E-5,9.695736521836207E-6,1.6127064115668771E-6
1.8851591747352836E-5,1.04108730616153E-5,1.970154375877763E-6
2.0163490648394177E-5,1.1221668075899855E-5,2.2798455034055324E-6
2.1310825044248636E-5,1.2010967000580782E-5,2.7111089569129262E-6
2.2841717001992806E-5,1.2905904935262752E-5,2.9700928685326987E-6
2.4232053441788102E-5,1.3845716188192546E-5,3.45937893459699E-6
2.5456268175327358E-5,1.472689068769116E-5,3.997513200054963E-6
2.7195944727061432E-5,1.5778735041270746E-5,4.36152535548006E-6
2.8688453510559375E-5,1.6715747420004738E-5,4.743041329450101E-6
3.0199783422339967E-5,1.7720719407445768E-5,5.241655392551571E-6
3.202083580393792E-5,1.8815416341994496E-5,5.609996880051072E-6
3.346920001997279E-5,1.985979537700669E-5,6.250390734040593E-6
3.514760662251169E-5,2.0945464130192067E-5,6.743321637872443E-6
3.664134376771564E-5,2.2170785995817636E-5,7.700228223919634E-6
3.816946626578358E-5,2.3282032874743687E-5,8.394599483703797E-6
4.003633838325979E-5,2.4562096819215974E-5,9.087855255172164E-6
4.174976509091572E-5,2.58574412295238E-5,9.96511736813188E-6
4.364215243890673E-5,2.7052090780404506E-5,1.046202912190228E-5
4.546364725151327E-5,2.8410247630397308E-5,1.1356848009281347E-5
4.738198633644629E-5,2.976165797834829E-5,1.2141329620250299E-5
4.969882256777338E-5,3.1268249628708505E-5,1.283767668964363E-5
5.1745261971725854E-5,3.267685693576057E-5,1.3608451899795283E-5
5.381048815066223E-5,3.415194543214964E-5,1.4493402713637053E-5
5.596020459533766E-5,3.577330204594716E-5,1.558639949655665E-5
5.816015910327928E-5,3.737383837122213E-5,1.658751763916498E-5
6.016377330886813E-5,3.888176560972438E-5,1.759975791058062E-5
6.254851523682234E-5,4.0498894232151697E-5,1.844927322748106E-5
6.469452935156097E-5,4.211367042790224E-5,1.953281150424352E-5
6.736887626297799E-5,4.383320829220934E-5,2.0297540321440695E-5
6.954217763003139E-5,4.537576051041152E-5,2.120934339079166E-5
7.158503592972464E-5,4.701221476323855E-5,2.2439393596752463E-5
7.3995247863338E-5,4.874750871192687E-5,2.3499769560515742E-5
7.625373817528373E-5,5.041830882405965E-5,2.4582879472835567E-5
7.85566119017096E-5,5.2288101461421335E-5,2.6019591021133075E-5
8.127715146792849E-5,5.4028805128368596E-5,2.6780458788808706E-5
8.379900766233782E-5,5.583148987563732E-5,2.7863972088936826E-5
