9.767660229935545E-5,9.555792969691714E-5,9.339625068677497E-5
1.0018382021928436E-4,9.802690275825473E-5,9.58492854478241E-5
1.0274619824855552E-4,1.0052483302096284E-4,9.831445004919096E-5
1.0525516638008241E-4,1.0305352562285262E-4,1.0077410752945761E-4
1.0788129652958194E-4,1.0561524530790658E-4,1.0333368603550917E-4
1.1050300785452323E-4,1.0820504545659343E-4,1.0592975523627724E-4
1.1315482844291863E-4,1.1082941006636215E-4,1.0849921331548379E-4
1.15836867393672E-4,1.1348414911353748E-4,1.1109531420950422E-4
1.1861036808821649E-4,1.1617351539945418E-4,1.1370169548648851E-4
1.2133908856304173E-4,1.188889243323156E-4,1.1638466735815263E-4
1.2416399092421277E-4,1.2164255995945954E-4,1.1911988358508052E-4
1.2702124540742526E-4,1.2442227827405827E-4,1.218411891946464E-4
1.2986255670735967E-4,1.2723009796351714E-4,1.2461836746980188E-4
1.3275035377400356E-4,1.300721369839733E-4,1.2741201185747E-4
1.3573958277275335E-4,1.3294542069090652E-4,1.302231591932414E-4
1.386238591878243E-4,1.3585033899063593E-4,1.3306879215842658E-4
1.4160069452682892E-4,1.387862295777063E-4,1.3595647754470358E-4
1.4461571056203305E-4,1.4175205719825986E-4,1.388674564228159E-4
1.476767945111991E-4,1.4475226348057484E-4,1.41857966832289E-4
1.5073340128907002E-4,1.4778663277338576E-4,1.4482003971829486E-4
1.5388178589043652E-4,1.508486004877434E-4,1.4782042522040853E-4
1.5698961139437638E-4,1.5394140862863388E-4,1.5089701425280628E-4
1.60135308864045E-4,1.570638636385447E-4,1.5395380965130625E-4
1.6332510633998564E-4,1.6022013160300457E-4,1.571035375584794E-4
1.6655048192039428E-4,1.634071567532725E-4,1.6023073036007228E-4
1.6976492459938627E-4,1.6662606060978432E-4,1.6342836903739235E-4
1.7311836211610776E-4,1.6988510809223784E-4,1.6662634197262357E-4
1.7646094279503367E-4,1.731723528429704E-4,1.6982690933352857E-4
1.7983272759580378E-4,1.7648766350298166E-4,1.7307992996156942E-4
1.8322082773952636E-4,1.7983649154016567E-4,1.7643337223934437E-4
1.8665909653214766E-4,1.8321057876576053E-4,1.797290398426187E-4
1.9009188687535926E-4,1.8662284114713686E-4,1.830967075973174E-4
1.936027742855914E-4,1.9006305633088578E-4,1.8649948865379223E-4
1.9711743044302868E-4,1.9353055057989857E-4,1.8996020564051149E-4
2.007089655960094E-4,1.9703109646480854E-4,1.934518364982567E-4
2.042456800322525E-4,2.0056514180909164E-4,1.969345083582213E-4
2.0786623891520643E-4,2.0412992157662675E-4,2.0046235290053705E-4
2.1151481229535077E-4,2.0772725767813612E-4,2.0397280787070628E-4
2.1528364449810883E-4,2.1136103142981526E-4,2.0755240637393275E-4
2.1896445403165102E-4,2.1502492930822184E-4,2.1119219857478766E-4
2.2276180584651243E-4,2.1871498406411108E-4,2.148230222209355E-4
2.2650429848135854E-4,2.2244309507281647E-4,2.185551842988435E-4
2.3029122401168603E-4,2.2619759095225312E-4,2.2221039130919187E-4
2.3413149497646945E-4,2.2998742865463898E-4,2.2596333597932734E-4
2.3794935000944972E-4,2.3380619218953577E-4,2.2974626126639764E-4
2.418944923186575E-4,2.3765513272420424E-4,2.3354409962055201E-4
2.458750130712675E-4,2.4153718645613523E-4,2.3735408442705858E-4
2.498639076115144E-4,2.4544546260565626E-4,2.412162255865381E-4
2.538463697571695E-4,2.493926571070386E-4,2.4507074111018495E-4
2.5790606048599937E-4,2.533658013069354E-4,2.4894915772159055E-4
2.619771027259376E-4,2.573776117249543E-4,2.5293144663956504E-4
2.661098738993576E-4,2.614204608270978E-4,2.5691459507932155E-4
2.7023051341393934E-4,2.6548249304013215E-4,2.609406649729057E-4
2.7435280343981284E-4,2.6958138935828625E-4,2.649848536357359E-4
2.785459476135924E-4,2.737129103247119E-4,2.690541538385423E-4
2.827660651667686E-4,2.7787369753573364E-4,2.731663956577719E-4
2.8695690077245955E-4,2.820675833942804E-4,2.773132074633107E-4
2.912459530226196E-4,2.8629176845105614E-4,2.81494569622829E-4
2.955857387425373E-4,2.905480843661323E-4,2.857745763389025E-4
2.998794073168149E-4,2.9483587537398583E-4,2.900508339642143E-4
3.0438274128551253E-4,2.991643257027641E-4,2.943286024045641E-4
3.086453683959858E-4,3.035194695557464E-4,2.986108740527644E-4
3.131057132837278E-4,3.079028863314646E-4,3.028801333639049E-4
3.1760411763303204E-4,3.1231580742119427E-4,3.072150878138912E-4
3.220969773889086E-4,3.1675466134202925E-4,3.1161506404437083E-4
3.267499305321685E-4,3.212313781642468E-4,3.159306459270541E-4
3.312717888226308E-4,3.2574066372272824E-4,3.2046033895947464E-4
3.35918979225043E-4,3.30280699569294E-4,3.2502303827405647E-4
3.405172145974298E-4,3.348529415750092E-4,3.295623627841784E-4
3.4516890709896064E-4,3.394573267078563E-4,3.3405357893093017E-4
3.4983385849801126E-4,3.440951129876177E-4,3.386766417686267E-4
3.5461801681312865E-4,3.4876494175397103E-4,3.432817618143536E-4
3.593335426131959E-4,3.534547638297481E-4,3.477947843072223E-4
3.6404088528430267E-4,3.5817905145127583E-4,3.524713750592783E-4
3.689052174307712E-4,3.629420738097376E-4,3.5721396277253113E-4
3.738010502970547E-4,3.677423808141056E-4,3.620292046086958E-4
3.7869165416151967E-4,3.7256791071184055E-4,3.6684348780297976E-4
3.8362396884703855E-4,3.774273663067714E-4,3.716219166688481E-4
3.885844440616589E-4,3.823166465212031E-4,3.76335837172724E-4
3.934506946346193E-4,3.872289708172877E-4,3.8118466634953703E-4
3.9848327790809117E-4,3.9217450039774756E-4,3.8607257341840195E-4
4.035109058669633E-4,3.9715867748452784E-4,3.9111646693456485E-4
4.085805238987809E-4,4.021729909543335E-4,3.9600939255419196E-4
4.136719298458532E-4,4.072079214659986E-4,4.0109537691883715E-4
4.188324165328151E-4,4.1227650595264533E-4,4.0604193492472113E-4
4.23961036231974E-4,4.1738447062623235E-4,4.110663562895635E-4
4.291834021102758E-4,4.2251805933162765E-4,4.1615660831589185E-4
4.3444270637062947E-4,4.276892502015801E-4,4.2123629185335064E-4
4.3966533172057045E-4,4.3289276704266716E-4,4.263882074268691E-4
4.449832905588136E-4,4.3811922598112373E-4,4.315404202369857E-4
4.5024287837432754E-4,4.433773218103777E-4,4.3677085497334435E-4
4.5562566898385044E-4,4.486726064132E-4,4.4195350162085594E-4
4.6098435264438684E-4,4.539899709017751E-4,4.471820642522763E-4
4.6635805676779787E-4,4.5934729065778444E-4,4.5249917511602E-4
4.717329398487813E-4,4.647412632512425E-4,4.5782106496526116E-4
4.772482656988468E-4,4.701592268669199E-4,4.631609968324387E-4
4.8266447811437686E-4,4.756144469204361E-4,4.685861826191071E-4
4.88386850603451E-4,4.811022045656897E-4,4.740129893913444E-4
4.937765435804969E-4,4.8661703505031693E-4,4.7952718829913767E-4
4.994132410556826E-4,4.92161614582949E-4,4.84995544974917E-4
5.050246555613219E-4,4.977455778499227E-4,4.906501106734693E-4
5.106894645114268E-4,5.033518982574902E-4,4.961664596309999E-4
5.163726578374626E-4,5.089830913830585E-4,5.017163577094739E-4
5.220676041693562E-4,5.146529370516224E-4,5.073705481968826E-4
5.280045442884124E-4,5.203617903296179E-4,5.130240872253201E-4
5.336658316146395E-4,5.260974746789059E-4,5.18588962270701E-4
5.394973020561347E-4,5.318578051385726E-4,5.244233892000001E-4
5.454021885670678E-4,5.37652988330793E-4,5.301380258966833E-4
5.51320295317667E-4,5.434832842286226E-4,5.359327612709815E-4
5.572568593231976E-4,5.493301306962811E-4,5.415584978396139E-4
5.631777996938557E-4,5.552239238262997E-4,5.473951596792406E-4
5.691048982271629E-4,5.611384546188772E-4,5.532748683858727E-4
5.751930921128127E-4,5.670995818511534E-4,5.592007122793111E-4
5.811919390724076E-4,5.730794474570337E-4,5.651437718957476E-4
5.873430657875046E-4,5.790970049781475E-4,5.710887187254921E-4
5.934932280162184E-4,5.851520547792045E-4,5.769081706740198E-4
5.996209393815837E-4,5.912286929445118E-4,5.830572174070695E-4
6.058560197673164E-4,5.973488473590511E-4,5.891113127085078E-4
6.119781310291621E-4,6.034898294111218E-4,5.951274338938246E-4
6.182887206664145E-4,6.096653149073936E-4,6.012726349969504E-4
6.245999685693538E-4,6.158720026767609E-4,6.073464132787164E-4
6.30944878842502E-4,6.221099901963646E-4,6.135989894259166E-4
6.373082070580794E-4,6.283738747339255E-4,6.197313942771809E-4
6.436425472212423E-4,6.346765898698197E-4,6.25879302848362E-4
6.499837684521911E-4,6.409983499616685E-4,6.321217382249284E-4
6.565791430681667E-4,6.473700925335548E-4,6.383529095979688E-4
6.628770097289252E-4,6.537765831747821E-4,6.446543951792834E-4
6.693556003398798E-4,6.602068828304442E-4,6.509510388375538E-4
6.759523599306223E-4,6.666658798722239E-4,6.574546897980374E-4
6.823616320540045E-4,6.731528454069772E-4,6.63852945226043E-4
6.890967884826812E-4,6.796726865537286E-4,6.703872437205734E-4
6.956808431922943E-4,6.862266977290657E-4,6.768566391914592E-4
7.023091225415562E-4,6.928135099884915E-4,6.833632921629313E-4
7.090467671960744E-4,6.994314482843695E-4,6.899545608728177E-4
7.157125160903559E-4,7.060795120666521E-4,6.966307709661704E-4
7.223693323469948E-4,7.127590804172696E-4,7.033379428172659E-4
7.290924584591018E-4,7.194682610364832E-4,7.099299991104259E-4
7.358956199109514E-4,7.262133191674791E-4,7.165041989566971E-4
7.427198419629278E-4,7.329743620507501E-4,7.231356413400512E-4
7.495763262226279E-4,7.397829987909879E-4,7.297841347030842E-4
7.564438867697584E-4,7.466233520796836E-4,7.36560305603063E-4
7.634833235215222E-4,7.534890385534574E-4,7.433846804881769E-4
7.704887563146808E-4,7.603899222909144E-4,7.501992248653538E-4
7.774899734650649E-4,7.673116620169076E-4,7.570326331102724E-4
7.844776884399553E-4,7.742564557414223E-4,7.639667200564062E-4
7.914504393879743E-4,7.812574573025882E-4,7.707963320474703E-4
7.98617006061682E-4,7.882766183151499E-4,7.778656693149587E-4
8.056467296202157E-4,7.953254284425211E-4,7.849350607672695E-4
8.129489866079484E-4,8.024142497120727E-4,7.919729613867763E-4
8.201939962422094E-4,8.095319459087791E-4,7.991330165071054E-4
8.274920538221655E-4,8.166759812928276E-4,8.064570276582455E-4
8.347395187338978E-4,8.238565451613863E-4,8.133414150581564E-4
8.419084560132798E-4,8.310716075590459E-4,8.206208848758873E-4
8.492389439276096E-4,8.383232230499491E-4,8.27762632547164E-4
8.56416406521309E-4,8.456034757186622E-4,8.348921075487146E-4
8.637820508893628E-4,8.529069155815769E-4,8.421315143060936E-4
8.710292035087364E-4,8.6024480482611E-4,8.494866155217408E-4
8.784832152058286E-4,8.67614977876478E-4,8.568142399276533E-4
8.859356744578378E-4,8.750133279740502E-4,8.642127691085096E-4
8.933816255593854E-4,8.824508785508121E-4,8.713622891606253E-4
9.008569145992216E-4,8.89915300383426E-4,8.787794126175053E-4
9.084518371014924E-4,8.974106063853155E-4,8.861512579171786E-4
9.160321927290336E-4,9.04929277385264E-4,8.93574619887352E-4
9.237382075766963E-4,9.124960663844101E-4,9.012499562202364E-4
9.312714646583397E-4,9.200833312305748E-4,9.08768620023121E-4
9.39032330915861E-4,9.277077720876272E-4,9.163467129410655E-4
9.467529068888672E-4,9.353570316279101E-4,9.237773009780988E-4
9.544315450275851E-4,9.430526886894045E-4,9.313467451244242E-4
9.623143898368352E-4,9.507761587612088E-4,9.39031945063842E-4
9.700501633790733E-4,9.585180676534197E-4,9.467922855887901E-4
9.77972496651937E-4,9.663005107764458E-4,9.542784124736442E-4
9.85893287232957E-4,9.741127071753697E-4,9.620949347648544E-4
9.938215524971084E-4,9.819510691139483E-4,9.699802285007727E-4
0.0010017692925421758,9.89824511069866E-4,9.77649871323543E-4
0.0010098031630133065,9.977256623398324E-4,9.85743442849313E-4
0.0010177033638223776,0.0010056749927695005,9.935741308990085E-4
0.001025714721936543,0.0010136447456554748,0.001001534108560598
0.0010337880980431104,0.0010216436055611531,0.0010095541492948477
0.0010419497677492573,0.0010296746393072245,0.0010175439706371309
0.0010499365307391408,0.0010377349311611645,0.0010254767978784694
0.0010580867289081508,0.0010458232628263798,0.0010336058990919837
0.0010663109814523953,0.001053948904653083,0.0010415313990645128
0.001074551709836126,0.0010621022344234658,0.001049692050693524
0.00108289194328827,0.0010703041407630048,0.0010576746555025966
0.001091149219310574,0.0010785268103713276,0.0010658712060398227
0.0010995105752550653,0.0010867804783491058,0.0010740103222137518
0.0011079295641897437,0.0010950555011272182,0.0010823122648071035
0.0011162441492589758,0.0011033815903516333,0.0010904565328416697
0.0011247368445670806,0.0011117104353043615,0.0010985876425443793
0.0011333478607441678,0.0011200877165854902,0.0011068696737620142
0.0011416802383102161,0.0011285083930214995,0.0011152525913298227
0.001150047309029008,0.0011369585968509304,0.0011236689207260796
0.0011588668190825346,0.001145436244113311,0.0011320652084715452
0.0011674008704664787,0.00115392725694048,0.0011404408874065217
0.001175881838254014,0.0011624720695244549,0.0011488567996718007
0.0011845303321521951,0.001171036619031225,0.001157462925755241
0.0011931471737035477,0.001179637398211521,0.0011658815958422604
0.0012018305535054239,0.0011882803711596775,0.0011745319035917751
0.001210436997346092,0.0011969500106186943,0.001183067959228239
0.0012191956569820002,0.001205632048775353,0.0011917049944050037
0.001228107862712678,0.0012143537267096415,0.0012001655915320102
0.0012371373844577826,0.001223106980787907,0.001208852529396127
0.0012458315125307184,0.0012319062142456098,0.0012175727867736368
0.0012547406513026532,0.001240725851305558,0.0012265134821498552
0.0012635572025676252,0.0012495802810674247,0.0012353079352334679
0.0012727371890427922,0.001258463163597192,0.0012439271425179535
0.0012817352889542585,0.001267378688743356,0.0012527416952513725
0.0012905832875117092,0.0012763348766624048,0.0012614010816952273
0.0012997406728015707,0.0012853074141970062,0.001270304996421455
0.001308919468374025,0.001294314372276664,0.00127921111439119
0.0013179693003811434,0.0013033549975117506,0.0012883164878204224
0.0013273036403987982,0.0013124398708589775,0.0012971003077644713
0.0013365672483960245,0.0013215392491782883,0.0013061304753693396
0.0013456352782482974,0.0013306578830947586,0.001315227486405268
0.0013548435764388043,0.001339812310960918,0.0013242712469352545
0.0013640842308291436,0.0013490023884155334,0.001333449120774006
0.0013735819367477532,0.0013582397873837442,0.0013427246441995331
0.001383016281681349,0.0013675029787038973,0.0013519443557805902
0.0013923644830931576,0.0013767843029811853,0.001361129821632056
0.0014016961953547118,0.0013860954526442196,0.0013705408539637066
0.001410994632410459,0.0013954471311267487,0.0013798630238570982
0.0014206136688797923,0.0014048442665136008,0.0013890948996207718
0.0014296830601918489,0.0014142592048034454,0.001398532045278756
0.0014394997084256223,0.0014237166027524983,0.0014078306696047856
0.001448729766850381,0.0014332029738865423,0.0014170255677710105
0.0014585091976284873,0.0014426984322187478,0.0014264768362513302
0.0014679776434048109,0.0014522504692895519,0.0014360428187041299
0.001477821814212168,0.0014618315900023762,0.0014456061452768542
0.0014876920200246552,0.001471427240376645,0.001455159435750866
0.001497430273633931,0.0014810682212720468,0.0014647437662922977
0.0015073976395561205,0.001490739234151401,0.0014743157022062416
0.0015169822226536107,0.0015004427221350773,0.0014838664839629241
0.0015267041140026576,0.0015101769759589012,0.0014936214314951904
0.0015367291401402004,0.0015199407044982965,0.0015034709928745454
0.0015467097577313185,0.001529734889430142,0.0015131202691957824
0.0015566034316579077,0.0015395630314174124,0.0015229436487178953
0.0015665886693458262,0.0015494283655422653,0.001532721745765707
0.0015766798051018293,0.001559318538325631,0.0015422887536382158
0.0015866851166342366,0.0015692582363101316,0.0015522467683547754
0.0015966244652965617,0.0015792019119950029,0.0015620047698011476
0.0016067269426288447,0.0015891833650161526,0.0015721284280490022
0.0016170876286689096,0.0015991878098121845,0.0015821519696375692
0.0016269720989713263,0.0016092292064356745,0.0015919782550904277
0.0016372350593974582,0.001619308054865519,0.0016019296438058357
0.0016475991018327612,0.0016294339534585406,0.001612014861114331
0.0016577103971846892,0.0016395709696084711,0.001622228466824618
0.0016680325274300645,0.001649752292123583,0.0016324747334297057
0.0016782246497388902,0.001659946390048719,0.0016424723265358711
0.001688467941310494,0.0016701773496806795,0.0016527377970427923
0.001698696949487442,0.0016804574605288976,0.001662942842610117
0.001709326980344184,0.0016907590797734802,0.0016731379634762678
0.0017197520611602942,0.0017011018294985018,0.0016833474828917968
0.0017300756899493936,0.001711466307660754,0.0016937213687763884
0.0017405810834753464,0.0017218464232639044,0.0017041606103070535
0.0017509711309061842,0.001732276907894008,0.0017143008231494433
0.0017617247924736174,0.0017427493955510735,0.0017247236298329356
0.0017724516107910705,0.0017532464038384665,0.0017353019727546265
0.0017829678553993658,0.0017637715353331347,0.0017457958750016565
0.0017937881029282264,0.001774311964109676,0.0017563821744346162
0.0018043838720537763,0.001784904532080301,0.00176681471523071
0.0018149249900479292,0.0017955188384682428,0.0017773748386105668
0.001825760965816471,0.0018061811915077953,0.0017877751426802427
0.0018361989016837674,0.0018168565866758977,0.0017984627984614855
0.0018468969361302983,0.0018275587900174087,0.0018092229943785574
0.001857717720668301,0.0018382911760606217,0.0018197349629366897
0.001868666867635298,0.0018490617474041168,0.0018304762193684923
0.00187927478102373,0.0018598485918755675,0.0018412874479640524
0.0018902158932615279,0.0018706768959750875,0.001851940890440446
0.0019010497900076692,0.0018815545418122289,0.0018625851811710258
0.001911891130055391,0.001892424351729359,0.0018736411517986634
0.0019228981951102707,0.0019033703667015779,0.0018844372904245378
0.0019340858592493233,0.0019143236335196722,0.0018952767751948699
0.0019450413014399314,0.0019253125963421187,0.0019060571673717968
0.0019561128301313086,0.0019363338890501477,0.0019169788782023947
0.00196719546526357,0.001947381011212276,0.001927997437960075
0.0019785807708906553,0.001958467099243035,0.0019389793727063835
0.0019897459184541294,0.0019695941062038967,0.0019500155731456365
0.0020007630516190103,0.0019807552798828637,0.001961224049499476
0.002012191064524006,0.0019919481388780045,0.0019723031203084905
0.0020233430566431953,0.0020031534290615043,0.0019833973219043773
0.0020346214747508857,0.00201441193116341,0.0019943148900816387
0.0020459320318244184,0.0020257005120713142,0.002005464006166287
0.002057378697258707,0.0020369940111167207,0.002016872818223547
0.0020687299620716065,0.002048323755108341,0.002028094645322388
0.002080104175242123,0.0020596915416380614,0.0020393402337887303
0.002091568240120648,0.0020710777002993777,0.002050551392493775
0.002103289007906454,0.0020825247856696744,0.0020621106376814266
0.0021148793720646183,0.002093979368467857,0.00207344774455028
0.0021264166383533536,0.0021054878502890064,0.0020845995275466187
0.0021381377798469323,0.0021170222629363308,0.0020961361505069365
0.00214974601383123,0.0021285803319470195,0.0021075119197617584
0.002161439393456791,0.0021401724824309186,0.0021191312124204673
0.0021730420288518073,0.0021518003377945225,0.0021306527777965934
0.0021848008364285737,0.002163446322946604,0.002142291029510327
0.002196244857233681,0.0021751262515557713,0.002153917621582106
0.0022078639470162376,0.002186848433179496,0.00216545587711199
0.002219988308111724,0.0021986045505150514,0.002177006159288311
0.0022317751912415765,0.0022103888324472723,0.002188719141293201
0.002243786610032456,0.0022222029782615078,0.0022005646007151273
0.00225572949720303,0.00223402674531783,0.0022124446819351495
0.0022675783309243124,0.0022459170429338575,0.0022243298938780646
0.0022799217524251793,0.0022578303141003496,0.0022361099370787917
0.002291999376194083,0.002269754858866009,0.0022480411677040474
0.002304134030570788,0.002281722004011332,0.0022600373930000755
0.002316018509646258,0.0022937193217049618,0.002271908237183725
0.0023279398874308612,0.0023057514945465994,0.002283841152172689
0.0023401339541898976,0.0023178288135678477,0.0022957993261039683
0.002352415698697384,0.0023299305698375244,0.002307684203176162
0.0023647995587241883,0.00234205664796346,0.0023197690045534502
0.00237655965688444,0.0023542228087895713,0.0023321825714723546
0.002389125572321456,0.0023664237761721768,0.002344001883519771
0.002401202236161546,0.0023786459381706596,0.0023559841004538885
0.0024138604156831635,0.0023908849213996916,0.002368008126818832
0.002426196863692828,0.002403164749681785,0.0023801784093609333
0.0024385309210724236,0.0024154954132352955,0.0023925539241847174
0.002450993652552538,0.0024278323790073073,0.002404718114528611
0.0024634898763952156,0.002440226206258578,0.002417125667927914
0.002475930738838391,0.002452640159211097,0.0024294100123984433
0.0024885485362844606,0.0024650901678919894,0.002441971031868476
0.0025011450141956266,0.0024775804774264647,0.002454505651443941
0.0025135808519716057,0.002490106640008969,0.00246688909793313
0.0025264406962592183,0.0025026492718552566,0.0024797491144321763
0.002539060868457796,0.002515227616706352,0.002492089576493547
0.002551133519771782,0.0025278223940260317,0.0025046363016935267
0.002564164150182803,0.002540443587806495,0.0025171763493885444
0.0025771144588856705,0.0025531101737582035,0.002529818374249842
0.0025897211523343284,0.0025657962218296744,0.002542294805261455
0.002602704806709446,0.0025785363907261257,0.0025546542192008688
0.0026156115964226538,0.0025912918196289657,0.0025672886531731814
0.002628807257249324,0.002604082367389134,0.002580156523733445
0.0026416697625453378,0.0026168864400384047,0.0025928568018517327
0.0026546042189894052,0.0026297384398135497,0.0026054790281691774
0.0026676215598380702,0.002642597640159864,0.0026184856799985126
0.002680853612456895,0.0026555130909477307,0.0026310751598140002
0.0026939767084998385,0.0026684552214522005,0.002644130494042559
0.002706895135796479,0.002681441182501553,0.0026569823108574296
0.0027198721740327694,0.002694451923961802,0.0026696556789838357
0.002733070324135492,0.0027074848609263324,0.002682766153026462
0.0027460926521862246,0.002720560927870503,0.002695875812193494
0.0027591694904996,0.0027336711839910676,0.0027088694488300842
0.0027723922192077824,0.002746808761909355,0.002721840117141121
0.0027853947936144316,0.002759984675134784,0.0027347829907205805
0.002798638401345064,0.0027732060583390717,0.0027483127629113527
0.002812219991282654,0.0027864256604731553,0.0027608806134377514
0.002825671551556531,0.0027996837013748834,0.0027739974302852617
0.0028389928945247106,0.0028129762442435295,0.0027870552981405384
0.002852367939231933,0.0028263076214854158,0.002800443522436814
0.002865681196707635,0.0028396924822563997,0.0028140114394788343
0.0028790448288058762,0.0028530829196610633,0.002827430463440554
0.0028928405886868057,0.002866523070238115,0.002840569093561217
0.0029067608793642984,0.002879985102705297,0.0028540706675795097
0.002919984417149499,0.0028934623398151954,0.002867478986217502
0.0029338092227355604,0.002907004842324785,0.0028808893687940727
0.002947514475865857,0.002920543639355435,0.002894251908877901
0.002961171527965434,0.002934111567621501,0.0029080767446360697
0.00297470828345734,0.002947746860808877,0.0029214003558562717
0.002988606543708694,0.002961392887017637,0.002934943034908555
0.0030024798648973783,0.002975071137302302,0.002948660603010049
0.00301634078075757,0.002988754785867561,0.0029622813500583614
0.0030298015823543994,0.0030024957663217543,0.0029757549694167528
